dist_type,n,rep,gamma,min_size,ARI,Hausdorff,Distortion,SSE,n_iter,converged
pareto,90000,5,6.896872591053209e-05,6,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,9.936447578151411e-05,8,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,0.0001267507216590267,11,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,0.0014459170896975653,130,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,0.01649439311204574,1484,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,5,0.1881608607251529,16934,0.9409855684743857,0.14555187017754145,13.923398975614344,1253105.907805291,5,True
pareto,90000,6,1.1384905236320241e-05,1,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,2.041999954579265e-05,1,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,3.752787433051549e-05,3,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,6.896872591053209e-05,6,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,9.936447578151411e-05,8,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,0.0001267507216590267,11,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,0.0014459170896975653,130,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,0.01649439311204574,1484,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,6,0.1881608607251529,16934,0.9366791502546183,0.1293071655640465,16.091169854174314,1448205.2868756882,5,True
pareto,90000,7,1.1384905236320241e-05,1,0.0,1046.5110821841993,39.58996542273842,3563096.8880464584,4,True
pareto,90000,7,2.041999954579265e-05,1,0.0,1046.5110821841993,39.58996542273842,3563096.8880464584,4,True
pareto,90000,7,3.752787433051549e-05,3,2.9629958895289904e-09,427.7246230853117,45.63942745772024,4107548.4711948214,4,True
pareto,90000,7,6.896872591053209e-05,6,4.93843623045237e-09,261.20779711556384,47.17030304840045,4245327.27435604,3,True
pareto,90000,7,9.936447578151411e-05,8,1.3827467822097294e-08,213.48354755260664,47.657685801824016,4289191.7221641615,3,True
pareto,90000,7,0.0001267507216590267,11,-9.870507531129539e-10,170.15835954986335,48.154272595093744,4333884.533558437,2,True
pareto,90000,7,0.0014459170896975653,130,1.9586106615595824e-06,32.42403033681973,49.97198185814589,4497478.36723313,3,True
pareto,90000,7,0.01649439311204574,1484,0.9388311247831586,0.1606231695109313,34.66674426236854,3120006.9836131684,9,True
pareto,90000,7,0.1881608607251529,16934,0.9388311247831586,0.1606231695109313,34.66674426236854,3120006.9836131684,7,True
pareto,90000,8,1.1384905236320241e-05,1,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,2.041999954579265e-05,1,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,3.752787433051549e-05,3,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,6.896872591053209e-05,6,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,9.936447578151411e-05,8,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,0.0001267507216590267,11,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,0.0014459170896975653,130,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,0.01649439311204574,1484,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,8,0.1881608607251529,16934,0.9389603217757012,0.13478647782739503,11.8812332632268,1069310.993690412,5,True
pareto,90000,9,1.1384905236320241e-05,1,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,2.041999954579265e-05,1,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,3.752787433051549e-05,3,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,6.896872591053209e-05,6,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,9.936447578151411e-05,8,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,0.0001267507216590267,11,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,0.0014459170896975653,130,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,0.01649439311204574,1484,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,9,0.1881608607251529,16934,0.940985568474422,0.1443955880404424,12.192007320411932,1097280.658837074,6,True
pareto,90000,10,1.1384905236320241e-05,1,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,2.041999954579265e-05,1,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,3.752787433051549e-05,3,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,6.896872591053209e-05,6,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,9.936447578151411e-05,8,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,0.0001267507216590267,11,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,0.0014459170896975653,130,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,0.01649439311204574,1484,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,10,0.1881608607251529,16934,0.9375396437673421,0.13985169682329873,18.707476065978753,1683672.845938088,5,True
pareto,90000,11,1.1384905236320241e-05,1,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,2.041999954579265e-05,1,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,3.752787433051549e-05,3,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,6.896872591053209e-05,6,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,9.936447578151411e-05,8,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,0.0001267507216590267,11,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,0.0014459170896975653,130,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,0.01649439311204574,1484,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,11,0.1881608607251529,16934,0.9383574785323157,0.1346669098199424,11.052719059573016,994744.7153615715,4,True
pareto,90000,12,1.1384905236320241e-05,1,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,2.041999954579265e-05,1,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,3.752787433051549e-05,3,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,6.896872591053209e-05,6,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,9.936447578151411e-05,8,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,0.0001267507216590267,11,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,0.0014459170896975653,130,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,0.01649439311204574,1484,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,12,0.1881608607251529,16934,0.9364640886055869,0.13383033787235468,12.137768345364286,1092399.1510827858,4,True
pareto,90000,13,1.1384905236320241e-05,1,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,2.041999954579265e-05,1,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,3.752787433051549e-05,3,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,6.896872591053209e-05,6,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,9.936447578151411e-05,8,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,0.0001267507216590267,11,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,0.0014459170896975653,130,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,0.01649439311204574,1484,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,13,0.1881608607251529,16934,0.9393910426094475,0.14052590358684933,11.129464743958172,1001651.8269562355,5,True
pareto,90000,14,1.1384905236320241e-05,1,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,2.041999954579265e-05,1,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,3.752787433051549e-05,3,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,6.896872591053209e-05,6,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,9.936447578151411e-05,8,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,0.0001267507216590267,11,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,0.0014459170896975653,130,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,0.01649439311204574,1484,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,14,0.1881608607251529,16934,0.9368512173520201,0.13143748572362743,11.323143048997938,1019082.8744098144,7,True
pareto,90000,15,1.1384905236320241e-05,1,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,2.041999954579265e-05,1,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,3.752787433051549e-05,3,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,6.896872591053209e-05,6,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,9.936447578151411e-05,8,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,0.0001267507216590267,11,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,0.0014459170896975653,130,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,0.01649439311204574,1484,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,15,0.1881608607251529,16934,0.9380561295049039,0.13758593203390296,13.549562435674833,1219460.619210735,6,True
pareto,90000,16,1.1384905236320241e-05,1,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,2.041999954579265e-05,1,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,3.752787433051549e-05,3,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,6.896872591053209e-05,6,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,9.936447578151411e-05,8,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,0.0001267507216590267,11,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,0.0014459170896975653,130,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,0.01649439311204574,1484,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,16,0.1881608607251529,16934,0.9389172551224594,0.12917535012432418,10.624836670846515,956235.3003761864,6,True
pareto,90000,17,1.1384905236320241e-05,1,1.9754183874410066e-09,125.91868996244662,30.443691820065997,2739932.26380594,2,True
pareto,90000,17,2.041999954579265e-05,1,1.9754183874410066e-09,125.91868996244662,30.443691820065997,2739932.26380594,2,True
pareto,90000,17,3.752787433051549e-05,3,1.9754183874410066e-09,125.91868996244662,30.443691820065997,2739932.26380594,2,True
pareto,90000,17,6.896872591053209e-05,6,-2.962732517968314e-09,106.6497105510155,30.43386900210412,2739048.210189371,3,True
pareto,90000,17,9.936447578151411e-05,8,-6.911901277339518e-09,68.8541371355124,30.381756381708016,2734358.0743537215,7,True
pareto,90000,17,0.0001267507216590267,11,-6.911901277339518e-09,68.8541371355124,30.381756381708016,2734358.0743537215,5,True
pareto,90000,17,0.0014459170896975653,130,-1.57075884455367e-08,25.641876888379457,30.37507801960124,2733757.0217641117,11,True
pareto,90000,17,0.01649439311204574,1484,0.9361630437790264,0.12324758411377959,14.37170701552997,1293453.6313976974,8,True
pareto,90000,17,0.1881608607251529,16934,0.9361630437790264,0.12324758411377959,14.37170701552997,1293453.6313976974,6,True
pareto,90000,18,1.1384905236320241e-05,1,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,2.041999954579265e-05,1,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,3.752787433051549e-05,3,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,6.896872591053209e-05,6,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,9.936447578151411e-05,8,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,0.0001267507216590267,11,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,0.0014459170896975653,130,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,0.01649439311204574,1484,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,18,0.1881608607251529,16934,0.937324483350747,0.13598830213804872,11.304371078930389,1017393.397103735,6,True
pareto,90000,19,1.1384905236320241e-05,1,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,2.041999954579265e-05,1,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,3.752787433051549e-05,3,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,6.896872591053209e-05,6,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,9.936447578151411e-05,8,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,0.0001267507216590267,11,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,0.0014459170896975653,130,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,0.01649439311204574,1484,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
pareto,90000,19,0.1881608607251529,16934,0.9404682768006641,0.12471950086659411,9.709205549296186,873828.4994366567,5,True
